id,decision,friendly_name,aasm_state,identifier,override,approved_at
32286,deny,Email address is restricted,approved,CB0013131,1,2015-05-07 06:21:05
32288,deny,Customer phone is restricted,approved,CB0013132,1,2015-05-07 06:21:32
32290,deny,Card number is restricted,approved,CB0013132,1,2015-05-07 06:21:57
32292,deny,Customer phone is restricted,approved,CB0013133,1,2015-05-07 06:22:26
32294,deny,Card number is restricted,approved,CB0013133,1,2015-05-07 06:22:52
32296,deny,Customer phone is restricted,approved,CB0013134,1,2015-05-07 06:23:40
32298,deny,Email address is restricted,approved,CB0013135,1,2015-05-07 06:30:25
32300,deny,Customer phone is restricted,approved,CB0013136,1,2015-05-07 06:30:52
32302,deny,Customer phone is restricted,approved,CB0013137,1,2015-05-07 06:31:18
32304,deny,Card number is restricted,approved,CB0013138,1,2015-05-07 06:31:43
32306,deny,Customer phone is restricted,approved,CB0013139,1,2015-05-07 06:32:18
32308,deny,Card number is restricted,approved,CB0013140,1,2015-05-07 06:32:53
32310,deny,Customer phone is restricted,approved,CB0013141,1,2015-05-07 06:33:35
32312,deny,Card number is restricted,approved,CB0013142,1,2015-05-07 06:34:11
32314,deny,Customer phone is restricted,approved,CB0013143,1,2015-05-07 06:34:57
32316,deny,Customer phone is restricted,approved,CB0013144,1,2015-05-07 06:35:33
32318,deny,Email address is restricted,approved,CB0013145,1,2015-05-07 06:37:01
32320,deny,Card number is restricted,approved,CB0013146,1,2015-05-07 06:37:40
32322,deny,Customer phone is restricted,approved,CB0013147,1,2015-05-07 06:38:11
32324,deny,Email address is restricted,approved,CB0013148,1,2015-05-07 06:43:43
32326,deny,Card number is restricted,approved,CB0013149,1,2015-05-07 06:44:17
32328,deny,Customer phone is restricted,approved,CB0013150,1,2015-05-07 06:44:52
32330,deny,Card number is restricted,approved,CB0013151,1,2015-05-07 06:45:27
32886,deny,Email address is restricted,approved,CB0013152,1,2015-05-08 06:32:23
32888,deny,Card number is restricted,approved,CB0013153,1,2015-05-08 06:32:54
32890,deny,Customer phone is restricted,approved,CB0013154,1,2015-05-08 06:33:29
32892,deny,Card number is restricted,approved,CB0013155,1,2015-05-08 06:34:02
32894,deny,Customer phone is restricted,approved,CB0013156,1,2015-05-08 06:34:34
32896,deny,Email address is restricted,approved,CB0013157,1,2015-05-08 06:37:05
32898,deny,Card number is restricted,approved,CB0013158,1,2015-05-08 06:37:38
32900,deny,Card number is restricted,approved,CB0013158,1,2015-05-08 06:37:40
32902,deny,Customer phone is restricted,approved,CB0013159,1,2015-05-08 06:38:16
32904,deny,Card number is restricted,approved,CB0013159,1,2015-05-08 06:38:19
32906,deny,Card number is restricted,approved,CB0013160,1,2015-05-08 06:38:53
32908,deny,Card number is restricted,approved,CB0013160,1,2015-05-08 06:38:54
32910,deny,Email address is restricted,approved,CB0013160,1,2015-05-08 06:39:20
32914,deny,Card number is restricted,approved,CB0013161,1,2015-05-08 06:39:22
32916,deny,Email address is restricted,approved,CB0013161,1,2015-05-08 06:40:08
32918,deny,Card number is restricted,approved,CB0013162,1,2015-05-08 06:40:10
32920,deny,Email address is restricted,approved,CB0013162,1,2015-05-08 06:40:54
32922,deny,Card number is restricted,approved,CB0013163,1,2015-05-08 06:40:56
32924,deny,Email address is restricted,approved,CB0013163,1,2015-05-08 06:41:37
32926,deny,Customer phone is restricted,approved,CB0013164,1,2015-05-08 06:41:38
32928,deny,Email address is restricted,approved,CB0013164,1,2015-05-08 06:42:14
32930,deny,Card number is restricted,approved,CB0013165,1,2015-05-08 06:42:45
32932,deny,Card number is restricted,approved,CB0013165,1,2015-05-08 06:43:11
32934,deny,Card number is restricted,approved,CB0013166,1,2015-05-08 06:43:35
32936,deny,Card number is restricted,approved,CB0013167,1,2015-05-08 06:44:09
32938,deny,Card number is restricted,approved,CB0013168,1,2015-05-08 06:44:41
32940,deny,Card number is restricted,approved,CB0013169,1,2015-05-08 06:45:07
32942,deny,Email address is restricted.,approved,CB0013169,1,2015-05-08 06:45:14
32944,deny,Email address is restricted.,approved,CB0013169,1,2015-05-08 06:45:43
32946,deny,Card number is restricted,approved,CB0013170,1,2015-05-08 06:45:48
32948,deny,Card number is restricted.,approved,CB0013170,1,2015-05-08 06:46:01
32950,deny,Card number is restricted.,approved,CB0013170,1,2015-05-08 06:46:27
32952,deny,Card number is restricted,approved,CB0013171,1,2015-05-08 06:46:32
32956,deny,Card number is restricted,approved,CB0013172,1,2015-05-08 06:47:25
32958,deny,Customer phone is restricted,approved,CB0013172,1,2015-05-08 06:47:43
32960,deny,Card number is restricted,approved,CB0013173,1,2015-05-08 06:48:11
32962,deny,Card number is restricted,approved,CB0013174,1,2015-05-08 06:48:51
32964,deny,Card number is restricted,approved,CB0013175,1,2015-05-08 06:49:27
32966,deny,Card number is restricted,approved,CB0013176,1,2015-05-08 06:49:56
32968,deny,Card number is restricted,approved,CB0013177,1,2015-05-08 06:50:24
32970,deny,Email address is restricted,approved,CB0013177,1,2015-05-08 06:50:30
32972,deny,Card number is restricted,approved,CB0013178,1,2015-05-08 06:51:02
32974,deny,Card number is restricted,approved,CB0013178,1,2015-05-08 06:51:21
32976,deny,Customer phone is restricted,approved,CB0013179,1,2015-05-08 06:51:56
32978,deny,Customer phone is restricted,approved,CB0013179,1,2015-05-08 06:52:07
32980,deny,Email address is restricted,approved,CB0013179,1,2015-05-08 06:52:29
32982,deny,Card number is restricted,approved,CB0013180,1,2015-05-08 06:52:42
32984,deny,Customer phone is restricted,approved,CB0013180,1,2015-05-08 06:52:53
32986,deny,Card number is restricted,approved,CB0013180,1,2015-05-08 06:53:19
32988,deny,Customer phone is restricted,approved,CB0013181,1,2015-05-08 06:54:07
32990,deny,Card number is restricted,approved,CB0013182,1,2015-05-08 06:54:54
32992,deny,Card number is restricted,approved,CB0013183,1,2015-05-08 06:55:28
32994,deny,Email address is restricted,approved,CB0013184,1,2015-05-08 06:59:51
32996,deny,Card number is restricted,approved,CB0013185,1,2015-05-08 07:00:27
32998,deny,Customer phone is restricted,approved,CB0013186,1,2015-05-08 07:01:05
33000,deny,Email address is restricted,approved,CB0013187,1,2015-05-08 07:04:27
33002,deny,Card number is restricted,approved,CB0013188,1,2015-05-08 07:05:00
33004,deny,Card number is restricted,approved,CB0013189,1,2015-05-08 07:05:33
33006,deny,Card number is restricted,approved,CB0013190,1,2015-05-08 07:06:06
33008,deny,Customer phone is restricted,approved,CB0013191,1,2015-05-08 07:06:44
33010,deny,Customer phone is restricted,approved,CB0013192,1,2015-05-08 07:07:18
33012,deny,Customer phone is restricted,approved,CB0013193,1,2015-05-11 04:38:17
33014,deny,Email address is restricted,approved,CB0013193,1,2015-05-11 04:38:48
33016,deny,Customer phone is restricted,approved,CB0013194,1,2015-05-11 04:39:00
33018,deny,Card number is restricted,approved,CB0013194,1,2015-05-11 04:39:26
33020,deny,Customer phone is restricted,approved,CB0013195,1,2015-05-11 04:39:37
33022,deny,Card number is restricted,approved,CB0013195,1,2015-05-11 04:40:17
33024,deny,Customer phone is restricted,approved,CB0013196,1,2015-05-11 04:40:27
33026,deny,Email address is restricted,approved,CB0013196,1,2015-05-11 04:40:43
33028,deny,Card number is restricted,approved,CB0013197,1,2015-05-11 04:41:13
33030,deny,Card number is restricted,approved,CB0013197,1,2015-05-11 04:41:29
33032,deny,Card number is restricted,approved,CB0013198,1,2015-05-11 04:41:49
33034,deny,Customer phone is restricted,approved,CB0013198,1,2015-05-11 04:42:10
33036,deny,Customer phone is restricted,approved,CB0013199,1,2015-05-11 04:42:29
33038,deny,Card number is restricted,approved,CB0013200,1,2015-05-11 04:43:14
33040,deny,Card number is restricted,approved,CB0013201,1,2015-05-11 04:43:56
33042,deny,Customer phone is restricted,approved,CB0013202,1,2015-05-11 04:44:27
33044,deny,Customer phone is restricted,approved,CB0013203,1,2015-05-11 04:45:01
33046,deny,Customer phone is restricted,approved,CB0013204,1,2015-05-11 04:45:33
33048,deny,Customer phone is restricted,approved,CB0013205,1,2015-05-11 04:46:04
33050,deny,Email address is restricted,approved,CB0013206,1,2015-05-11 04:48:09
33052,deny,Card number is restricted,approved,CB0013207,1,2015-05-11 04:48:49
33054,deny,Customer phone is restricted,approved,CB0013208,1,2015-05-11 04:49:21
33056,deny,Email address is restricted,approved,CB0013209,1,2015-05-11 04:50:25
33058,deny,Card number is restricted,approved,CB0013210,1,2015-05-11 04:50:56
33060,deny,Customer phone is restricted,approved,CB0013211,1,2015-05-11 04:51:23
33062,deny,Email address is restricted,approved,CB0013212,1,2015-05-11 04:52:05
33064,deny,Card number is restricted,approved,CB0013213,1,2015-05-11 04:52:30
33066,deny,Customer phone is restricted,approved,CB0013214,1,2015-05-11 04:52:56
33068,deny,Email address is restricted,approved,CB0013215,1,2015-05-11 04:55:09
33070,deny,Card number is restricted,approved,CB0013216,1,2015-05-11 04:55:35
33072,deny,Customer phone is restricted,approved,CB0013217,1,2015-05-11 04:55:59
33074,deny,Card number is restricted,approved,CB0013218,1,2015-05-11 04:56:28
33076,deny,Card number is restricted.,approved,CB0013219,1,2015-05-11 04:57:12
33078,deny,Card number is restricted.,approved,CB0013219,1,2015-05-11 04:57:44
33080,deny,Email address is restricted,approved,CB0013220,1,2015-05-11 04:58:17
33082,deny,Card number is restricted,approved,CB0013221,1,2015-05-11 04:58:47
33084,deny,Customer phone is restricted,approved,CB0013222,1,2015-05-11 04:59:20
33086,deny,Email address is restricted,approved,CB0013223,1,2015-05-11 05:03:35
33088,deny,Card number is restricted,approved,CB0013224,1,2015-05-11 05:04:14
33090,deny,Card number is restricted,approved,CB0013225,1,2015-05-11 05:04:48
33092,deny,Email address is restricted,approved,CB0013226,1,2015-05-11 05:07:26
33094,deny,Card number is restricted,approved,CB0013227,1,2015-05-11 05:07:55
33096,deny,Email address is restricted,approved,CB0013228,1,2015-05-11 05:08:31
33098,deny,Email address is restricted,approved,CB0013229,1,2015-05-11 05:09:43
33100,deny,Card number is restricted,approved,CB0013230,1,2015-05-11 05:10:18
33102,deny,Card number is restricted,approved,CB0013231,1,2015-05-11 05:10:43
33104,deny,Card number is restricted,approved,CB0013232,1,2015-05-11 05:11:24
33434,deny,Email address is restricted,approved,CB0013233,1,2015-05-12 03:19:06
33436,deny,Card number is restricted,approved,CB0013234,1,2015-05-12 03:19:41
33438,deny,Customer phone is restricted,approved,CB0013235,1,2015-05-12 03:20:15
33440,deny,Email address is restricted,approved,CB0013236,1,2015-05-12 03:32:00
33442,deny,Card number is restricted,approved,CB0013237,1,2015-05-12 03:32:38
33444,deny,Customer phone is restricted,approved,CB0013238,1,2015-05-12 03:33:12
33446,deny,Card number is restricted,approved,CB0013239,1,2015-05-12 03:33:40
33448,deny,Customer phone is restricted,approved,CB0013240,1,2015-05-12 03:34:14
33450,deny,Customer phone is restricted,approved,CB0013241,1,2015-05-12 03:34:47
33496,deny,Email address is restricted,approved,CB0013242,1,2015-05-12 10:57:55
33498,deny,Card number is restricted,approved,CB0013243,1,2015-05-12 10:58:23
33500,deny,Customer phone is restricted,approved,CB0013244,1,2015-05-12 10:58:54
33502,deny,Card number is restricted,approved,CB0013245,1,2015-05-12 10:59:23
33504,deny,Card number is restricted,approved,CB0013246,1,2015-05-12 10:59:50
33568,deny,Email address is restricted,approved,CB0013247,1,2015-05-13 03:39:25
33570,deny,Card number is restricted,approved,CB0013248,1,2015-05-13 03:40:12
33572,deny,Customer phone is restricted,approved,CB0013249,1,2015-05-13 03:40:54
33574,deny,Card number is restricted,approved,CB0013250,1,2015-05-13 03:41:21
33576,deny,Customer phone is restricted,approved,CB0013251,1,2015-05-13 03:44:11
33578,deny,Card number is restricted,approved,CB0013252,1,2015-05-13 03:44:45
33580,deny,Card number is restricted,approved,CB0013253,1,2015-05-13 03:45:18
33582,deny,Email address is restricted,approved,CB0013253,1,2015-05-13 03:45:39
33584,deny,Card number is restricted,approved,CB0013254,1,2015-05-13 03:46:04
33586,deny,Card number is restricted,approved,CB0013254,1,2015-05-13 03:46:27
33588,deny,Customer phone is restricted,approved,CB0013255,1,2015-05-13 03:47:06
33590,deny,Email address is restricted,approved,CB0013256,1,2015-05-13 03:59:43
33592,deny,Card number is restricted,approved,CB0013257,1,2015-05-13 04:00:26
33594,deny,Customer phone is restricted,approved,CB0013258,1,2015-05-13 04:00:57
33648,deny,Email address is restricted,approved,CB0013259,1,2015-05-13 10:10:02
33650,deny,Card number is restricted,approved,CB0013260,1,2015-05-13 10:10:34
33652,deny,Customer phone is restricted,approved,CB0013261,1,2015-05-13 10:11:14
33654,deny,Email address is restricted,approved,CB0013262,1,2015-05-13 10:11:49
33656,deny,Customer phone is restricted,approved,CB0013263,1,2015-05-13 10:12:24
33658,deny,Email address is restricted,approved,CB0013264,1,2015-05-13 10:12:58
33660,deny,Customer phone is restricted,approved,CB0013265,1,2015-05-13 10:13:34
33726,deny,Email address is restricted,approved,CB0013266,1,2015-05-19 09:37:45
33728,deny,Card number is restricted,approved,CB0013267,1,2015-05-19 09:38:15
33730,deny,Customer phone is restricted,approved,CB0013268,1,2015-05-19 09:38:48
33732,deny,Card number is restricted,approved,CB0013269,1,2015-05-19 09:39:19
33734,deny,Email address is restricted,approved,CB0013270,1,2015-05-19 09:40:18
33736,deny,Email address is restricted,approved,CB0013270,1,2015-05-19 09:40:24
33738,deny,Card number is restricted,approved,CB0013271,1,2015-05-19 09:40:56
33740,deny,Customer phone is restricted,approved,CB0013272,1,2015-05-19 09:41:38
33742,deny,Card number is restricted,approved,CB0013273,1,2015-05-19 09:47:02
33744,deny,Card number is restricted,approved,CB0013274,1,2015-05-19 09:47:30
33746,deny,Email address is restricted,approved,CB0013275,1,2015-05-19 09:49:07
33748,deny,Card number is restricted,approved,CB0013276,1,2015-05-19 09:49:50
33750,deny,Card number is restricted,approved,CB0013277,1,2015-05-19 09:50:26
33752,deny,Customer phone is restricted,approved,CB0013278,1,2015-05-19 09:51:16
33754,deny,Customer phone is restricted,approved,CB0013279,1,2015-05-19 09:51:49
33756,deny,Email address is restricted,approved,CB0013279,1,2015-05-19 09:52:15
33758,deny,Customer phone is restricted,approved,CB0013280,1,2015-05-19 09:52:30
33760,deny,Card number is restricted,approved,CB0013280,1,2015-05-19 09:53:01
33762,deny,Customer phone is restricted,approved,CB0013281,1,2015-05-19 09:53:33
33764,deny,Email address is restricted,approved,CB0013282,1,2015-05-19 09:58:37
33766,deny,Card number is restricted,approved,CB0013283,1,2015-05-19 09:59:11
33768,deny,Customer phone is restricted,approved,CB0013284,1,2015-05-19 09:59:44
33770,deny,Email address is restricted,approved,CB0013285,1,2015-05-19 10:03:11
33772,deny,Card number is restricted,approved,CB0013286,1,2015-05-19 10:03:41
33774,deny,Customer phone is restricted,approved,CB0013287,1,2015-05-19 10:04:08
33776,deny,Email address is restricted,approved,CB0013288,1,2015-05-19 10:05:59
33778,deny,Card number is restricted,approved,CB0013289,1,2015-05-19 10:06:30
33780,deny,Customer phone is restricted,approved,CB0013290,1,2015-05-19 10:06:59
33782,deny,Card number is restricted,approved,CB0013291,1,2015-05-19 10:07:26
33784,deny,Email address is restricted,approved,CB0013292,1,2015-05-19 10:08:49
33786,deny,Card number is restricted,approved,CB0013293,1,2015-05-19 10:09:23
33788,deny,Card number is restricted,approved,CB0013294,1,2015-05-19 10:09:58
33790,deny,Email address is restricted,approved,CB0013294,1,2015-05-19 10:10:20
33792,deny,Card number is restricted,approved,CB0013295,1,2015-05-19 10:10:39
33794,deny,Card number is restricted,approved,CB0013295,1,2015-05-19 10:11:12
33796,deny,Card number is restricted,approved,CB0013296,1,2015-05-19 10:11:31
33798,deny,Customer phone is restricted,approved,CB0013296,1,2015-05-19 10:11:59
33800,deny,Customer phone is restricted,approved,CB0013297,1,2015-05-19 10:12:15
33802,deny,Email address is restricted,approved,CB0013298,1,2015-05-19 10:13:49
33804,deny,Email address is restricted,approved,CB0013298,1,2015-05-19 10:14:06
33806,deny,Card number is restricted,approved,CB0013299,1,2015-05-19 10:14:31
33808,deny,Card number is restricted,approved,CB0013299,1,2015-05-19 10:14:53
33810,deny,Customer phone is restricted,approved,CB0013300,1,2015-05-19 10:15:17
33812,deny,Customer phone is restricted,approved,CB0013300,1,2015-05-19 10:15:38
33814,deny,Email address is restricted,approved,CB0013300,1,2015-05-19 10:15:57
33816,deny,Card number is restricted,approved,CB0013301,1,2015-05-19 10:16:07
33818,deny,Card number is restricted,approved,CB0013301,1,2015-05-19 10:16:32
33820,deny,Card number is restricted,approved,CB0013301,1,2015-05-19 10:16:57
33822,deny,Card number is restricted,approved,CB0013302,1,2015-05-19 10:17:04
33824,deny,Customer phone is restricted,approved,CB0013302,1,2015-05-19 10:17:24
33826,deny,Customer phone is restricted,approved,CB0013302,1,2015-05-19 10:17:47
33828,deny,Email address is restricted,approved,CB0013303,1,2015-05-19 10:18:51
34036,deny,Email address is restricted,approved,CB0013304,1,2015-05-20 03:13:55
34038,deny,Card number is restricted,approved,CB0013305,1,2015-05-20 03:14:25
34040,deny,Customer phone is restricted,approved,CB0013306,1,2015-05-20 03:14:51
34042,deny,Email address is restricted,approved,CB0013307,1,2015-05-20 03:28:01
34044,deny,Card number is restricted,approved,CB0013308,1,2015-05-20 03:28:36
34046,deny,Customer phone is restricted,approved,CB0013309,1,2015-05-20 03:29:14
34048,deny,Email address is restricted,approved,CB0013310,1,2015-05-20 03:56:34
34050,deny,Card number is restricted,approved,CB0013311,1,2015-05-20 03:57:05
34052,deny,Customer phone is restricted,approved,CB0013312,1,2015-05-20 03:57:50
34054,deny,Email address is restricted,approved,CB0013313,1,2015-05-20 04:01:33
34056,deny,Email address is restricted,approved,CB0013314,1,2015-05-20 04:25:07
34058,deny,Card number is restricted,approved,CB0013315,1,2015-05-20 04:25:48
34060,deny,Customer phone is restricted,approved,CB0013316,1,2015-05-20 04:26:23
34062,deny,Customer phone is restricted,approved,CB0013317,1,2015-05-20 04:26:55
34064,deny,Card number is restricted,approved,CB0013318,1,2015-05-20 04:27:35
34066,deny,Customer phone is restricted,approved,CB0013319,1,2015-05-20 04:28:08
34246,deny,Email address is restricted,approved,CB0013320,1,2015-05-21 03:04:55
34248,deny,Card number is restricted,approved,CB0013321,1,2015-05-21 03:05:30
34250,deny,Customer phone is restricted,approved,CB0013322,1,2015-05-21 03:06:06
34252,deny,Card number is restricted,approved,CB0013323,1,2015-05-21 03:06:39
34254,deny,Card number is restricted,approved,CB0013324,1,2015-05-21 03:07:15
34256,deny,Card number is restricted,approved,CB0013325,1,2015-05-21 03:07:49
34258,deny,Card number is restricted,approved,CB0013326,1,2015-05-21 03:08:21
34260,deny,Card number is restricted,approved,CB0013327,1,2015-05-21 03:08:51
34262,deny,Card number is restricted.,approved,CB0013327,1,2015-05-21 03:09:15
34264,deny,Card number is restricted,approved,CB0013328,1,2015-05-21 03:09:33
34266,deny,Card number is restricted.,approved,CB0013328,1,2015-05-21 03:10:16
34268,deny,Card number is restricted,approved,CB0013329,1,2015-05-21 03:10:40
34270,deny,Card number is restricted,approved,CB0013330,1,2015-05-21 03:11:24
34272,deny,Card number is restricted,approved,CB0013331,1,2015-05-21 03:11:59
34274,deny,Card number is restricted,approved,CB0013332,1,2015-05-21 03:12:29
34276,deny,Card number is restricted,approved,CB0013333,1,2015-05-21 03:13:01
34278,deny,Card number is restricted,approved,CB0013334,1,2015-05-21 03:13:30
34280,deny,Card number is restricted,approved,CB0013335,1,2015-05-21 03:14:08
34282,deny,Card number is restricted,approved,CB0013336,1,2015-05-21 03:14:45
34284,deny,Card number is restricted,approved,CB0013337,1,2015-05-21 03:15:21
34286,deny,Card number is restricted,approved,CB0013338,1,2015-05-21 03:15:58
34288,deny,Card number is restricted,approved,CB0013339,1,2015-05-21 03:16:35
34290,deny,Card number is restricted,approved,CB0013340,1,2015-05-21 03:17:11
34292,deny,Card number is restricted,approved,CB0013341,1,2015-05-21 03:23:31
34294,deny,Card number is restricted,approved_delete_requested,CB0013342,1,2015-05-21 03:24:08
34296,deny,Customer phone is restricted.,approved,CB0013343,1,2015-05-21 03:25:01
34298,deny,Customer phone is restricted.,approved,CB0013343,1,2015-05-21 03:25:27
34302,deny,Email address is restricted,approved,CB0013344,1,2015-05-21 03:46:47
34304,deny,Card number is restricted,approved,CB0013345,1,2015-05-21 03:47:32
34306,deny,Customer phone is restricted,approved,CB0013346,1,2015-05-21 03:48:08
34464,deny,Email address is restricted,approved,CB0013347,1,2015-05-22 07:32:05
34466,deny,Card number is restricted,approved,CB0013348,1,2015-05-22 07:32:45
34468,deny,Customer phone is restricted,approved,CB0013349,1,2015-05-22 07:33:25
34470,deny,Card number is restricted,approved,CB0013350,1,2015-05-22 07:34:06
34472,deny,Customer phone is restricted,approved,CB0013351,1,2015-05-22 07:34:39
34474,deny,Email address is restricted,approved,CB0013352,1,2015-05-22 07:36:30
34476,deny,Card number is restricted,approved,CB0013353,1,2015-05-22 07:37:01
34478,deny,Customer phone is restricted,approved,CB0013354,1,2015-05-22 07:37:56
34480,deny,Email address is restricted,approved,CB0013355,1,2015-05-22 08:00:02
34482,deny,Card number is restricted,approved,CB0013356,1,2015-05-22 08:00:36
34484,deny,Customer phone is restricted,approved,CB0013357,1,2015-05-22 08:01:22
34486,deny,Email address is restricted.,approved,CB0013358,1,2015-05-22 09:11:05
34488,deny,Email address is restricted.,approved,CB0013358,1,2015-05-22 09:12:06
34490,deny,Card number is restricted.,approved,CB0013359,1,2015-05-22 09:12:09
34492,deny,Card number is restricted.,approved,CB0013359,1,2015-05-22 09:12:43
34494,deny,Card number is restricted.,approved,CB0013360,1,2015-05-22 09:13:33
34496,deny,Card number is restricted.,approved,CB0013360,1,2015-05-22 09:14:13
34498,deny,Card number is restricted.,approved,CB0013361,1,2015-05-22 09:14:36
34500,deny,Card number is restricted.,approved,CB0013361,1,2015-05-22 09:15:37
34502,deny,Card number is restricted.,approved,CB0013362,1,2015-05-22 09:16:11
34504,deny,Card number is restricted.,approved,CB0013362,1,2015-05-22 09:16:56
34506,deny,Card number is restricted.,approved,CB0013363,1,2015-05-22 09:17:13
34508,deny,Card number is restricted.,approved,CB0013363,1,2015-05-22 09:17:53
34510,deny,Card number is restricted.,approved,CB0013364,1,2015-05-22 09:18:11
34512,deny,Card number is restricted.,approved,CB0013364,1,2015-05-22 09:18:37
34514,deny,Card number is restricted.,approved,CB0013365,1,2015-05-22 09:18:50
34516,deny,Card number is restricted.,approved,CB0013365,1,2015-05-22 09:19:21
34518,deny,Card number is restricted.,approved,CB0013366,1,2015-05-22 09:19:36
34520,deny,Card number is restricted.,approved,CB0013366,1,2015-05-22 09:20:17
34522,deny,Card number is restricted,approved,CB0013367,1,2015-05-22 09:21:27
34524,deny,Card number is restricted,approved,CB0013368,1,2015-05-22 09:22:10
34526,deny,Card number is restricted,approved,CB0013369,1,2015-05-22 10:01:31
34528,deny,Customer phone is restricted,approved,CB0013370,1,2015-05-22 10:02:10
34530,deny,Customer phone is restricted,approved,CB0013371,1,2015-05-22 10:06:27
34532,deny,Email address is restricted,approved,CB0013372,1,2015-05-22 10:08:45
34534,deny,Card number is restricted,approved,CB0013373,1,2015-05-22 10:09:15
34556,deny,Email address is restricted,approved,CB0013374,1,2015-05-22 15:56:54
34558,deny,Card number is restricted,approved,CB0013375,1,2015-05-22 15:57:19
34560,deny,Customer phone is restricted,approved,CB0013376,1,2015-05-22 15:57:52
34562,deny,Email address is restricted,approved,CB0013377,1,2015-05-22 15:59:50
34564,deny,Card number is restricted,approved,CB0013378,1,2015-05-22 16:00:22
34566,deny,Customer phone is restricted,approved,CB0013379,1,2015-05-22 16:00:50
34568,deny,Email address is restricted,approved,CB0013380,1,2015-05-22 16:05:23
34570,deny,Card number is restricted,approved,CB0013381,1,2015-05-22 16:05:53
34572,deny,Card number is restricted,approved,CB0013382,1,2015-05-22 16:06:21
34574,deny,Customer phone is restricted,approved,CB0013383,1,2015-05-22 16:06:52
34576,deny,Card number is restricted,approved,CB0013384,1,2015-05-22 16:07:21
34578,deny,Card number is restricted,approved,CB0013385,1,2015-05-22 16:07:48
34580,deny,Customer phone is restricted,approved,CB0013386,1,2015-05-22 16:08:21
34582,deny,Card number is restricted,approved,CB0013387,1,2015-05-22 16:08:53
34584,deny,Customer phone is restricted,approved,CB0013388,1,2015-05-22 16:09:31
34586,deny,Card number is restricted,approved,CB0013389,1,2015-05-22 16:10:11
34588,deny,Customer phone is restricted,approved,CB0013390,1,2015-05-22 16:10:38
34590,deny,Card number is restricted,approved,CB0013391,1,2015-05-22 16:11:07
34592,deny,Customer phone is restricted,approved,CB0013392,1,2015-05-22 16:11:38
34594,deny,Email address is restricted,approved,CB0013393,1,2015-05-22 16:15:17
34596,deny,Customer phone is restricted,approved,CB0013394,1,2015-05-22 16:15:54
34598,deny,Card number is restricted,approved,CB0013395,1,2015-05-22 16:16:23
34600,deny,Card number is restricted,approved,CB0013396,1,2015-05-22 16:16:53
34636,deny,Email address is restricted,approved,CB0013397,1,2015-05-25 10:58:16
34638,deny,Card number is restricted,approved,CB0013398,1,2015-05-25 10:58:48
34640,deny,Customer phone is restricted,approved,CB0013399,1,2015-05-25 10:59:17
34642,deny,Card number is restricted,approved,CB0013400,1,2015-05-25 10:59:51
34646,deny,Email address is restricted,approved,CB0013401,1,2015-05-25 16:08:51
34648,deny,Card number is restricted,approved,CB0013402,1,2015-05-25 16:09:26
34652,deny,Email address is restricted,approved,CB0013402,1,2015-05-25 16:09:39
34654,deny,Customer phone is restricted,approved,CB0013403,1,2015-05-25 16:10:07
34656,deny,Customer phone is restricted,approved,CB0013403,1,2015-05-25 16:10:19
34658,deny,Card number is restricted,approved,CB0013404,1,2015-05-25 16:10:44
34660,deny,Card number is restricted,approved,CB0013405,1,2015-05-25 16:11:16
34662,deny,Email address is restricted,approved,CB0013406,1,2015-05-25 16:12:23
34664,deny,Customer phone is restricted,approved,CB0013407,1,2015-05-25 16:12:54
34666,deny,Email address is restricted,approved,CB0013408,1,2015-05-25 16:13:55
34668,deny,Card number is restricted,approved,CB0013409,1,2015-05-25 16:14:27
34670,deny,Customer phone is restricted,approved,CB0013410,1,2015-05-25 16:14:54
34672,deny,Email address is restricted,approved,CB0013411,1,2015-05-25 16:18:26
34674,deny,Card number is restricted,approved,CB0013412,1,2015-05-25 16:18:55
34676,deny,Card number is restricted,approved,CB0013413,1,2015-05-25 16:19:22
34678,deny,Card number is restricted,approved,CB0013414,1,2015-05-25 16:19:53
34680,deny,Card number is restricted,approved,CB0013415,1,2015-05-25 16:20:22
34682,deny,Card number is restricted,approved,CB0013416,1,2015-05-25 16:20:51
34684,deny,Email address is restricted,approved,CB0013416,1,2015-05-25 16:20:52
34686,deny,Card number is restricted,approved,CB0013417,1,2015-05-25 16:21:24
34688,deny,Card number is restricted,approved,CB0013417,1,2015-05-25 16:21:27
34690,deny,Card number is restricted,approved,CB0013418,1,2015-05-25 16:22:06
34692,deny,Card number is restricted,approved,CB0013418,1,2015-05-25 16:22:10
34694,deny,Card number is restricted,approved,CB0013419,1,2015-05-25 16:22:47
34696,deny,Card number is restricted,approved,CB0013419,1,2015-05-25 16:22:49
34698,deny,Customer phone is restricted,approved,CB0013420,1,2015-05-25 16:23:23
34700,deny,Customer phone is restricted,approved,CB0013420,1,2015-05-25 16:23:27
34702,deny,Customer phone is restricted,approved,CB0013421,1,2015-05-25 16:24:09
34704,deny,Card number is restricted,approved,CB0013421,1,2015-05-25 16:24:13
34706,deny,Customer phone is restricted,approved,CB0013422,1,2015-05-25 16:24:45
34708,deny,Customer phone is restricted,approved,CB0013422,1,2015-05-25 16:24:49
34710,deny,Email address is restricted,approved,CB0013423,1,2015-05-25 16:34:18
34712,deny,Card number is restricted,approved,CB0013424,1,2015-05-25 16:34:54
34714,deny,Customer phone is restricted,approved,CB0013425,1,2015-05-25 16:35:24
